Date,Open,High,Low,Close,Volume,Daily Return,7-Day Moving Average,30-Day Moving Average,Rolling Volatility (30d),Close_Log,Year,Month,Day,Day_of_Week,Number_of_Days,Price Change,High-Low Spread,Intraday Volatility %,Lag_1_Daily_Return,RSI_14,MACD,Volume_Change,Volume_Price_Ratio,Close_trend,Close_seasonal,Close_resid,SP500_Close,VIX,Return_lag_1,Volume_lag_1,Return_lag_3,Volume_lag_3,Return_lag_5,Volume_lag_5,Return_lag_7,Volume_lag_7,Volatility_diff,Volume_diff,SMA_7_Squared,SMA_30_Squared,RSI_Squared,MACD_Squared,Volatility_Squared,RSI_x_Volume,MACD_x_Price,SMA30_x_Volatility,VolumePriceRatio_x_Return,SP500_Return,SP500_Lag1,VIX_Lag1,Bollinger_Width
2010-01-19,126.2,128.0,124.33,127.61,8888949,0.3696712285669257,128.91285714285715,132.63366666666667,1.8272022417229323,4.848978737745885,2010,1,19,1,799,1.4099999999999966,3.6700000000000017,2.908082408874803,-0.16489988221436436,26.581265012009638,-1.0296022786031926,-0.421229531956986,69657.15069351932,126.11801803416684,1.08250032119112,0.4094816446420424,1136.030029296875,18.6299991607666,-0.16489988221436436,15358332.0,1.382018060463297,10723052.0,-2.4041342121030596,8777511.0,-1.7013232514177745,11014197.0,0.0030715399235066165,-6469383.0,16618.524736734696,17591.689533444445,706.5636496386877,1.0600808521048863,3.338668032157309,236279509.04723805,-131.3875467725534,242.3485330612655,25750.244475344767,-0.01018536028356154,0.001780529376923301,17.6299991607666,7.308808966891718
2010-01-20,127.18,129.2,125.08,125.78,9065301,-1.434056892093094,127.80714285714285,132.24033333333333,1.7915477672967408,4.834534349115358,2010,1,20,2,800,-1.4000000000000057,4.11999999999999,3.239503066519885,0.3696712285669257,24.48521153126174,-1.299367163790464,0.019839465835612247,72072.67451105104,125.23100005332519,2.1415511996521426,-1.59255125297733,1147.949951171875,18.51000022888184,0.3696712285669257,8888949.0,-1.3631786848423921,9704287.0,-2.2715064077967972,9091795.0,2.707692307692322,9826568.0,-0.03565447442619152,176352.0,16334.665765306121,17487.505760111108,599.5255837306329,1.6883550263368745,3.209643402505937,221965812.57955858,-163.43440186156457,236.9148739299101,-103356.31561415501,0.010492611610256164,-0.01018536028356154,18.6299991607666,7.166191069186937
2010-01-21,127.27,128.15,125.0,126.62,9968973,0.6678327238034631,127.28,131.98733333333334,1.7515163383757508,4.84119047511598,2010,1,21,3,801,-0.6499999999999915,3.1500000000000057,2.4750530368507944,-1.434056892093094,29.96345919610235,-1.428905268552171,0.0996847208934375,78731.42473542884,124.47242748771804,0.21287138531181662,1.934701126970154,1138.6800537109375,18.59000015258789,-1.434056892093094,9065301.0,-0.16489988221436436,15358332.0,1.382018060463297,10723052.0,-2.4041342121030596,8777511.0,-0.040031428920989987,903672.0,16200.198400000001,17420.656160444447,897.8088869964904,2.041770266496152,3.067809483597198,298704915.71254605,-180.9279851040759,231.1779707919797,52579.421829988794,-0.008075175621963693,0.010492611610256164,18.51000022888184,7.006065353503004
2010-01-22,125.6,127.67,120.76,121.43,11545055,-4.098878534196803,126.4342857142857,131.56466666666668,1.891724586183321,4.799337965065727,2010,1,22,4,802,-4.1699999999999875,6.909999999999997,5.501592356687896,0.6678327238034631,26.499102333931816,-1.9281285099631305,0.15809873293868892,95075.80499052952,123.86731412270605,-1.529614247142527,-0.9076998755635088,1115.489990234375,22.270000457763672,0.6678327238034631,9968973.0,0.3696712285669257,8888949.0,-1.3631786848423921,9704287.0,-2.2715064077967972,9091795.0,0.14020824780757013,1576082.0,15985.62860408163,17309.261515111117,702.2024245041906,3.7176795509326417,3.578621909970457,305933593.89587116,-234.13264496482296,248.8841146063466,-389704.1761971628,-0.020365741369567814,-0.008075175621963693,18.59000015258789,7.566898344733275
2010-01-25,122.03,122.28,118.12,120.31,12021072,-0.9223420900930646,125.17714285714285,131.198,1.8658146581010906,4.7900717450454335,2010,1,25,0,805,-1.7199999999999989,4.159999999999997,3.408997787429318,-4.098878534196803,26.031746031746067,-2.386629585029141,0.041231245758465374,99917.479843737,123.31737958289827,-0.4882812590577444,-2.519098323840524,1092.4000244140625,27.31999969482422,-4.098878534196803,11545055.0,-1.434056892093094,9065301.0,-0.16489988221436436,15358332.0,1.382018060463297,10723052.0,-0.02590992808223036,476017.0,15669.317093877551,17212.915204,677.6518014613271,5.696000776136369,3.48126433838489,312929493.33333373,-287.1354053748559,244.7911515135469,-92158.09719590403,-0.020699393111955344,-0.020365741369567814,22.270000457763672,7.4632586324043615
2010-01-26,120.05,122.98,119.06,119.48,9555194,-0.6898844651317404,124.05285714285715,130.668,1.7544714652351212,4.783148993347909,2010,1,26,1,806,-0.5699999999999932,3.9200000000000017,3.2653061224489814,-0.9223420900930646,23.21239873194793,-2.7848668423027334,-0.20512962571058557,79973.16705724807,122.7273333459538,-1.5473847629638096,-1.6999485829899754,1095.800048828125,26.030000686645508,-0.9223420900930646,12021072.0,0.6678327238034631,9968973.0,0.3696712285669257,8888949.0,-1.3631786848423921,9704287.0,-0.11134319286596939,-2465878.0,15389.111365306124,17074.126224000003,538.8154548909378,7.755483329357197,3.078170122324273,221798973.08911645,-332.7358903183306,229.25327741934282,-55172.245580180905,0.003112435314971851,-0.020699393111955344,27.31999969482422,7.0178858609404955
2010-01-27,120.99,123.33,118.8,122.75,14744661,2.736859725477059,123.42571428571429,130.28799999999998,1.84213786703633,4.81014976667463,2010,1,27,2,807,1.7600000000000051,4.530000000000001,3.7441110835606257,-0.6898844651317404,33.74401095140318,-2.804285014328457,0.5431043053652287,120119.43788187373,122.10404663419769,-0.0826741050067197,0.7286274708090303,1091.93994140625,24.809999465942383,-0.6898844651317404,9555194.0,-4.098878534196803,11545055.0,-1.434056892093094,9065301.0,-0.16489988221436436,15358332.0,0.08766640180120877,5189467.0,15233.906946938778,16974.962943999995,1138.658275088418,7.864014441587153,3.3934719211691595,497544002.25872743,-344.2259855088181,240.00845842042932,328750.05178584356,-0.00352263848318235,0.003112435314971851,26.030000686645508,7.368551468145313
2010-01-28,124.46,127.2,122.8,126.03,26818639,2.6720977596741413,123.2,130.10966666666667,1.8862904823535342,4.8365199738494,2010,1,28,3,808,1.5700000000000074,4.400000000000006,3.5352723766672067,2.736859725477059,43.43801652892564,-2.525888596236598,0.8188711832710158,212795.67563278583,121.49313516037958,1.1741593495508091,3.362705490069615,1096.9300537109375,22.790000915527344,2.736859725477059,14744661.0,-0.9223420900930646,12021072.0,0.6678327238034631,9968973.0,0.3696712285669257,8888949.0,0.04415261531720427,12073978.0,15178.240000000002,16928.52536011111,1886.861279967217,6.380113200598092,3.5580917838175288,1164948484.1652896,-318.33773978369845,245.42462589552423,568610.8481267123,0.004569951254151494,-0.00352263848318235,24.809999465942383,7.545161929414135
2010-01-29,129.74,131.85,124.14,125.41,29455631,-0.49194636197731345,123.14714285714285,129.949,1.8823006625663412,4.831588369835958,2010,1,29,4,809,-4.3300000000000125,7.709999999999994,5.942654539848923,2.6720977596741413,35.17367458866545,-2.328445378686169,0.09832683903161521,234874.65911809265,120.92183153355184,1.6560884564191523,2.832080010029003,1087.6099853515625,23.729999542236328,2.6720977596741413,26818639.0,-0.6898844651317404,9555194.0,-4.098878534196803,11545055.0,-1.434056892093094,9065301.0,-0.0039898197871930385,2636992.0,15165.21879387755,16886.742601,1237.1873840693295,5.421657881524977,3.543055784297687,1036062779.5978062,-292.01033494103245,244.6030887998335,-115545.73407380731,-0.008496501967326875,0.004569951254151494,22.790000915527344,7.529202650265361
2010-02-01,123.22,124.86,113.82,118.87,37698758,-5.214895143927912,122.03999999999999,129.63266666666667,2.0892614453915446,4.778030458992533,2010,2,32,0,812,-4.349999999999994,11.040000000000006,8.959584483038473,-0.49194636197731345,31.355932203389855,-2.668927810762753,0.2798489361847316,317142.744174308,120.37360624958076,0.10697063368171938,-1.6105768832624818,1073.8900146484375,24.32999992370605,-0.49194636197731345,29455631.0,2.736859725477059,14744661.0,-0.9223420900930646,12021072.0,0.6678327238034631,9968973.0,0.20696078282520336,8243127.0,14893.761599999998,16804.62826711111,983.1944843435809,7.123175659062861,4.365013387199566,1182079700.000001,-317.25544886536846,270.8365325299603,-1653866.156526571,-0.012614789205608545,-0.008496501967326875,23.729999542236328,8.357045781566171
2010-02-02,118.86,118.98,114.4,118.12,23044130,-0.6309413645158579,121.56714285714284,129.33966666666666,2.0838708985647063,4.771701056875722,2010,2,33,1,813,-0.7399999999999949,4.579999999999998,3.853272757866396,-5.214895143927912,33.78995433789957,-2.965101479076168,-0.3887297295046166,195090.83982390788,119.76094813111912,-0.7627772619728103,-0.8781708691463024,1090.050048828125,22.59000015258789,-5.214895143927912,37698758.0,2.6720977596741413,26818639.0,-0.6898844651317404,9555194.0,-4.098878534196803,11545055.0,-0.005390546826838261,-14654628.0,14778.570222448976,16728.749373444443,1141.7610141573382,8.791826781219678,4.342517921884877,778660100.4566216,-350.23778670847696,269.52716739672627,-123090.88068304112,0.015048127796381428,-0.012614789205608545,24.32999992370605,8.335483594258832
2010-02-03,117.09,119.61,116.56,119.1,12393931,0.8296647477141761,121.39428571428572,129.02700000000002,2.0753716875787354,4.779963476361254,2010,2,34,2,814,2.009999999999991,3.049999999999997,2.6048338884618643,-0.6309413645158579,31.92488262910794,-3.085179407480396,-0.4621653757377693,104063.23257766583,119.08699441405409,-0.006462446863631066,0.01946803280954157,1100.6700439453125,22.11000061035156,-0.6309413645158579,23044130.0,-0.49194636197731345,29455631.0,2.736859725477059,14744661.0,-0.9223420900930646,12021072.0,-0.00849921098597095,-10650199.0,14736.572604081633,16647.966729000003,1019.198130882318,9.518331976341088,4.3071676416034075,395674792.4882624,-367.44486743091517,267.77898273322154,86337.59560287074,0.009742667438623398,0.015048127796381428,22.59000015258789,8.30148675031495
2010-02-04,118.61,120.33,115.74,115.94,12769453,-2.6532325776658205,120.88857142857144,128.46533333333335,2.0061076726437452,4.753072815911587,2010,2,35,3,815,-2.6700000000000017,4.590000000000003,3.8698254784588175,0.8296647477141761,30.388449639051203,-3.396178588908441,0.03029886159605044,110138.4595480421,118.49293975990831,-1.7492389957837853,-0.8037007641245282,1097.25,22.6299991607666,0.8296647477141761,12393931.0,-5.214895143927912,37698758.0,2.6720977596741413,26818639.0,-0.6898844651317404,9555194.0,-0.06926401493499013,375522.0,14614.04670204082,16503.341868444448,923.4578714651511,11.53402900776013,4.024467994240104,388043879.4087313,-393.7529455980446,257.7152908687363,-292222.94892679446,-0.0031072381447335706,0.009742667438623398,22.11000061035156,8.024430690574988
2010-02-05,115.85,117.65,114.1,117.39,11024305,1.2506468863205056,120.12285714285714,127.92,2.0188543857646217,4.765501724890431,2010,2,36,4,816,1.5400000000000063,3.5500000000000114,3.064307293914555,-2.6532325776658205,33.92680514342234,-3.485466510666498,-0.13666583838790902,93911.78976062697,118.13100978806864,-0.6006279925382167,-0.1403817955304163,1064.1199951171875,25.690000534057617,-2.6532325776658205,12769453.0,-0.6309413645158579,23044130.0,-0.49194636197731345,29455631.0,2.736859725477059,14744661.0,0.012746713120876496,-1745148.0,14429.500808163266,16363.5264,1151.0281072397488,12.148476796977693,4.075773030921048,374019447.57665664,-409.1589136871402,258.25185302701044,117450.48745291405,-0.030193670433185216,-0.0031072381447335706,22.6299991607666,8.075417543058478
2010-02-08,117.39,121.0,116.56,116.83,9887056,-0.4770423375074606,118.80857142857143,127.183,1.8488161703240709,4.760719886729057,2010,2,39,0,819,-0.5600000000000023,4.439999999999998,3.782264247380524,1.2506468863205056,32.28139381985535,-3.560373383717206,-0.1031583396867195,84627.71548403664,118.00522534347296,1.2340348711234657,-2.4092602145964293,1065.510009765625,26.11000061035156,1.2506468863205056,11024305.0,0.8296647477141761,12393931.0,-5.214895143927912,37698758.0,2.6720977596741413,26818639.0,-0.17003821544055087,-1137249.0,14115.476644897959,16175.515489000001,1042.0883869525953,12.676258631481906,3.4181212316517637,319167948.4549638,-415.95842241968114,235.1379869903263,-40371.00321242116,0.0013062574285003237,-0.030193670433185216,25.690000534057617,7.395264681296297
2010-02-09,118.29,119.09,117.0,118.03,9219004,1.027133441752981,117.75428571428573,126.50166666666668,1.87111954323895,4.770938829440977,2010,2,40,1,820,-0.2600000000000051,2.0900000000000034,1.7668441964663144,-0.4770423375074606,36.99227928835179,-3.482760553386939,-0.0675683439033824,78107.29475557062,117.98604800651624,1.3133179794645986,-1.2693659859808406,1060.06005859375,26.51000022888184,-0.4770423375074606,9887056.0,-2.6532325776658205,12769453.0,-0.6309413645158579,23044130.0,-0.49194636197731345,29455631.0,0.02230337291487916,-668052.0,13866.071804081635,16002.671669444448,1368.4287269474207,12.129621072228096,3.501088345090737,341031970.7284323,-411.0702281162604,236.69974075229928,80226.6144883038,-0.005114875620055193,0.0013062574285003237,26.11000061035156,7.484478172955804
2010-02-10,117.88,118.61,116.0,117.36,6231409,-0.5676522917902216,117.53857142857143,125.77,1.8591148551093026,4.765246133834726,2010,2,41,2,821,-0.519999999999996,2.6099999999999994,2.2141160502205626,1.027133441752981,34.36866981769073,-3.435710494827461,-0.3240691727653009,53096.53203817314,117.96735062166195,-0.17490656219063802,-0.43244405947130815,1069.6800537109375,26.36000061035156,1.027133441752981,9219004.0,1.2506468863205056,11024305.0,0.8296647477141761,12393931.0,-5.214895143927912,37698758.0,-0.01200468812964739,-2987595.0,13815.315773469389,15818.0929,1181.2054650374457,11.804106604267558,3.4563080444880834,214165238.41998637,-403.21498367295084,233.82087532709699,-30140.36809758191,0.009074952913469048,-0.005114875620055193,26.51000022888184,7.436459420437217
2010-02-11,117.22,120.42,116.5,120.09,8342959,2.32617586912065,117.82000000000001,125.126,1.929471549409871,4.788241461672592,2010,2,42,3,822,2.8700000000000045,3.9200000000000017,3.3441392253881603,-0.5676522917902216,47.533136966126655,-3.1419167396047953,0.3388559473467396,69472.55391789491,117.95060689537033,-0.10873953010709647,2.248132634736777,1067.0999755859375,25.81999969482422,-0.5676522917902216,6231409.0,-0.4770423375074606,9887056.0,-2.6532325776658205,12769453.0,-0.6309413645158579,23044130.0,0.07035669430056846,2111550.0,13881.552400000002,15656.515876000001,2259.3991098405563,9.871640798608828,3.7228604599821287,396567012.84977907,-377.3127812591399,241.42705709145955,161605.37848999043,-0.0024120091947580358,0.009074952913469048,26.36000061035156,7.717886197639473
2010-02-12,118.99,119.94,117.5,119.66,7916984,-0.35806478474478265,117.89999999999999,124.565,1.9051944525915088,4.7846543879618855,2010,2,43,4,823,0.6700000000000017,2.4399999999999977,2.0505924867635916,2.32617586912065,48.77219493766527,-2.910233122383545,-0.051058023897756155,66162.3265920107,117.9743313923074,0.561670718775372,1.1239978889172164,1075.949951171875,23.959999084472656,2.32617586912065,8342959.0,1.027133441752981,9219004.0,1.2506468863205056,11024305.0,0.8296647477141761,12393931.0,-0.02427709681836232,-425975.0,13900.409999999998,15516.439225,2378.7269990376217,8.469456826618277,3.6297659021854587,386128686.96637696,-348.23849542441496,237.32054698706128,-23690.399229382318,0.008293483074140351,-0.0024120091947580358,25.81999969482422,7.620777810366022
2010-02-16,120.06,120.5,117.18,117.53,8874201,-1.7800434564599676,118.12714285714286,123.99866666666667,1.9124090944763783,4.766693620144763,2010,2,47,1,827,-2.530000000000001,3.319999999999993,2.765284024654334,-0.35806478474478265,46.48901692473892,-2.865464098949417,0.12090677460002452,75505.83680762358,118.0140497812569,-1.3858277728970818,0.9017779916401878,1079.1300048828125,23.51000022888184,-0.35806478474478265,7916984.0,-0.5676522917902216,6231409.0,-0.4770423375074606,9887056.0,-2.6532325776658205,12769453.0,0.007214641884869533,957217.0,13954.021879591837,15375.66933511111,2161.2286946286617,8.210884502367994,3.6573085446359612,412552880.48253506,-336.777995549525,237.13617783627828,-134403.6707339445,0.002955577726895031,0.008293483074140351,23.959999084472656,7.649636377905523
2010-02-17,117.0,117.13,115.55,116.31,8913604,-1.0380328426784602,117.97285714285714,123.41233333333334,1.915618042535491,4.7562590403509475,2010,2,48,2,828,-0.6899999999999977,1.5799999999999983,1.350427350427349,-1.7800434564599676,37.480559875583204,-2.8950557290343824,0.004440174388657736,76636.60906198951,118.0455147900782,-1.361343754632279,-0.3741710354459258,1096.1400146484375,22.25,-1.7800434564599676,8874201.0,2.32617586912065,8342959.0,1.027133441752981,9219004.0,1.2506468863205056,11024305.0,0.0032089480591126485,39403.0,13917.595022448979,15230.604018777778,1404.7923685871776,8.3813476742148,3.669592484887506,334086868.42923796,-336.723931843989,236.41089240473752,-79551.31715785482,0.01576270670693858,0.002955577726895031,23.51000022888184,7.662472170141967
2010-02-18,115.95,118.51,114.82,118.08,9796316,1.5217952024761283,118.15142857142858,122.85866666666668,1.9404628992404824,4.771362360852162,2010,2,49,3,829,2.1299999999999955,3.690000000000012,3.1824062095731023,-1.0380328426784602,33.581164807930605,-2.744051385322777,0.09902975272403847,82963.38075880759,118.04293168232647,0.678879880583937,-0.6418115629104051,1099.030029296875,21.71999931335449,-1.0380328426784602,8913604.0,-0.35806478474478265,7916984.0,-0.5676522917902216,6231409.0,-0.4770423375074606,9887056.0,0.02484485670499148,882712.0,13959.76007346939,15094.251975111114,1127.6946298573969,7.529818005291852,3.7653962633287787,328971702.1065675,-324.0175875789135,238.40268451682005,126253.27481995372,0.0026365378599597644,0.01576270670693858,22.25,7.761851596961918
2010-02-19,117.83,119.09,117.0,117.52,7115310,-0.47425474254743083,118.07857142857142,122.36766666666668,1.9226576478901969,4.7666085318656215,2010,2,50,4,830,-0.3100000000000023,2.0900000000000034,1.773741831452095,1.5217952024761283,33.66459627329192,-2.639144262639064,-0.2736749202455291,60545.52416609939,118.06938439753328,0.9632597468517151,-1.512644144385007,1105.489990234375,21.06999969482422,1.5217952024761283,9796316.0,-1.7800434564599676,8874201.0,2.32617586912065,8342959.0,1.027133441752981,9219004.0,-0.017805251350285545,-2681006.0,13942.549030612243,14973.845845444448,1133.3050422437402,6.96508243902069,3.6966124309906645,239534038.50931674,-310.1522337453428,235.27113017114502,-28714.00197579272,0.005877874821703433,0.0026365378599597644,21.71999931335449,7.69063059156079
2010-02-22,117.33,118.97,116.18,118.01,6806986,0.4169503063308433,118.17142857142858,121.968,1.9111243999713745,4.770769366637658,2010,2,53,0,833,0.6800000000000068,2.789999999999992,2.37790846330861,-0.47425474254743083,47.6243093922652,-2.4877880353211737,-0.04333247602704593,57681.43377679857,118.27959652087321,-0.13241078588076557,-0.13718573499244258,1110.0,20.15999984741211,-0.47425474254743083,7115310.0,-1.0380328426784602,8913604.0,-0.35806478474478265,7916984.0,-0.5676522917902216,6231409.0,-0.011533247918822376,-308324.0,13964.486530612246,14876.193024,2268.0748450901992,6.189089308687185,3.6523964721659463,324178007.2928177,-293.5838660482517,233.0960208157086,24050.291482838416,0.004079647762951444,0.005877874821703433,21.06999969482422,7.644497599885511
